member_id,unit,plan,monthly_fee,month,is_delinquent,recognized_revenue
M105065,North,Basic,99.9,2025-11-01,0,99.9
M105066,University,Premium,189.9,2025-11-01,0,189.9
M105068,East,Premium,189.9,2025-11-01,0,189.9
M105071,University,Plus,139.9,2025-11-01,0,139.9
M105073,South,Premium,189.9,2025-11-01,0,189.9
M105074,North,Plus,139.9,2025-11-01,0,139.9
M105075,University,Premium,189.9,2025-11-01,0,189.9
M105076,North,Premium,189.9,2025-11-01,0,189.9
M105077,North,Basic,99.9,2025-11-01,0,99.9
M105078,Downtown,Basic,99.9,2025-11-01,1,0.0
M105079,North,Basic,99.9,2025-11-01,0,99.9
M105080,University,Plus,139.9,2025-11-01,0,139.9
M105081,University,Premium,189.9,2025-11-01,0,189.9
M105086,North,Basic,99.9,2025-11-01,0,99.9
M105087,University,Premium,189.9,2025-11-01,0,189.9
M105090,West,Plus,139.9,2025-11-01,0,139.9
M105091,North,Basic,99.9,2025-11-01,0,99.9
M105092,North,Basic,99.9,2025-11-01,0,99.9
M105094,East,Plus,139.9,2025-11-01,0,139.9
M105095,Downtown,Plus,139.9,2025-11-01,0,139.9
M105098,University,Basic,99.9,2025-11-01,0,99.9
M105099,North,Plus,139.9,2025-11-01,0,139.9
M105102,North,Plus,139.9,2025-11-01,0,139.9
M105103,South,Plus,139.9,2025-11-01,0,139.9
M105106,Downtown,Plus,139.9,2025-11-01,0,139.9
M105107,Downtown,Basic,99.9,2025-11-01,0,99.9
M105108,West,Basic,99.9,2025-11-01,0,99.9
M105109,South,Premium,189.9,2025-11-01,0,189.9
M105110,Downtown,Plus,139.9,2025-11-01,0,139.9
M105112,West,Premium,189.9,2025-11-01,0,189.9
M105113,Downtown,Plus,139.9,2025-11-01,0,139.9
M105114,North,Premium,189.9,2025-11-01,0,189.9
M105115,North,Plus,139.9,2025-11-01,0,139.9
M105118,University,Basic,99.9,2025-11-01,0,99.9
M105120,Downtown,Plus,139.9,2025-11-01,0,139.9
M105121,North,Plus,139.9,2025-11-01,0,139.9
M105122,Downtown,Plus,139.9,2025-11-01,0,139.9
M105123,West,Basic,99.9,2025-11-01,0,99.9
M105124,East,Basic,99.9,2025-11-01,0,99.9
M105126,South,Plus,139.9,2025-11-01,0,139.9
M105128,Downtown,Basic,99.9,2025-11-01,0,99.9
M105129,East,Basic,99.9,2025-11-01,0,99.9
M105130,West,Basic,99.9,2025-11-01,0,99.9
M105134,South,Premium,189.9,2025-11-01,0,189.9
M105135,West,Plus,139.9,2025-11-01,0,139.9
M105138,East,Basic,99.9,2025-11-01,0,99.9
M105139,South,Plus,139.9,2025-11-01,0,139.9
M105140,North,Plus,139.9,2025-11-01,0,139.9
M105141,Downtown,Plus,139.9,2025-11-01,0,139.9
M105143,North,Basic,99.9,2025-11-01,0,99.9
M105144,North,Basic,99.9,2025-11-01,0,99.9
M105145,Downtown,Premium,189.9,2025-11-01,0,189.9
M105146,University,Plus,139.9,2025-11-01,0,139.9
M105147,South,Plus,139.9,2025-11-01,0,139.9
M105150,Downtown,Plus,139.9,2025-11-01,0,139.9
M105151,East,Plus,139.9,2025-11-01,0,139.9
M105152,North,Basic,99.9,2025-11-01,0,99.9
M105153,North,Premium,189.9,2025-11-01,0,189.9
M105157,East,Basic,99.9,2025-11-01,0,99.9
M105158,North,Plus,139.9,2025-11-01,0,139.9
M105159,South,Plus,139.9,2025-11-01,0,139.9
M105160,North,Plus,139.9,2025-11-01,0,139.9
M105162,West,Basic,99.9,2025-11-01,0,99.9
M105163,South,Basic,99.9,2025-11-01,0,99.9
M105165,West,Premium,189.9,2025-11-01,0,189.9
M105169,West,Basic,99.9,2025-11-01,0,99.9
M105170,East,Plus,139.9,2025-11-01,0,139.9
M105171,South,Premium,189.9,2025-11-01,0,189.9
M105172,East,Basic,99.9,2025-11-01,0,99.9
M105173,University,Plus,139.9,2025-11-01,1,0.0
M105174,Downtown,Plus,139.9,2025-11-01,0,139.9
M105175,East,Plus,139.9,2025-11-01,0,139.9
M105176,East,Plus,139.9,2025-11-01,0,139.9
M105177,East,Premium,189.9,2025-11-01,0,189.9
M105180,West,Basic,99.9,2025-11-01,0,99.9
M105181,South,Basic,99.9,2025-11-01,0,99.9
M105182,East,Premium,189.9,2025-11-01,0,189.9
M105183,Downtown,Plus,139.9,2025-11-01,0,139.9
M105184,West,Basic,99.9,2025-11-01,0,99.9
M105185,North,Basic,99.9,2025-11-01,0,99.9
M105186,North,Basic,99.9,2025-11-01,0,99.9
M105187,Downtown,Premium,189.9,2025-11-01,0,189.9
M105188,South,Plus,139.9,2025-11-01,0,139.9
M105190,East,Basic,99.9,2025-11-01,0,99.9
M105192,South,Basic,99.9,2025-11-01,0,99.9
M105193,North,Basic,99.9,2025-11-01,0,99.9
M105198,North,Plus,139.9,2025-11-01,0,139.9
M100000,South,Premium,189.9,2025-12-01,0,189.9
M100001,Downtown,Basic,99.9,2025-12-01,0,99.9
M100002,Downtown,Plus,139.9,2025-12-01,0,139.9
M100004,Downtown,Plus,139.9,2025-12-01,0,139.9
M100005,Downtown,Basic,99.9,2025-12-01,0,99.9
M100006,West,Plus,139.9,2025-12-01,0,139.9
M100008,North,Plus,139.9,2025-12-01,0,139.9
M100010,South,Plus,139.9,2025-12-01,0,139.9
M100011,South,Basic,99.9,2025-12-01,0,99.9
M100012,East,Basic,99.9,2025-12-01,0,99.9
M100013,North,Premium,189.9,2025-12-01,0,189.9
M100015,South,Basic,99.9,2025-12-01,0,99.9
M100017,North,Plus,139.9,2025-12-01,0,139.9
M100018,University,Basic,99.9,2025-12-01,0,99.9
M100022,East,Plus,139.9,2025-12-01,0,139.9
M100023,Downtown,Plus,139.9,2025-12-01,0,139.9
M100024,Downtown,Plus,139.9,2025-12-01,0,139.9
M100025,West,Basic,99.9,2025-12-01,1,0.0
M100026,South,Plus,139.9,2025-12-01,0,139.9
M100027,West,Plus,139.9,2025-12-01,0,139.9
M100028,Downtown,Basic,99.9,2025-12-01,0,99.9
M100029,West,Premium,189.9,2025-12-01,0,189.9
M100031,West,Plus,139.9,2025-12-01,0,139.9
M100032,Downtown,Basic,99.9,2025-12-01,0,99.9
M100033,University,Premium,189.9,2025-12-01,0,189.9
M100034,North,Premium,189.9,2025-12-01,0,189.9
M100035,South,Premium,189.9,2025-12-01,0,189.9
M100036,University,Basic,99.9,2025-12-01,0,99.9
M100037,North,Premium,189.9,2025-12-01,0,189.9
M100039,West,Premium,189.9,2025-12-01,0,189.9
M100040,South,Premium,189.9,2025-12-01,0,189.9
M100041,East,Basic,99.9,2025-12-01,0,99.9
M100044,Downtown,Plus,139.9,2025-12-01,0,139.9
M100045,North,Plus,139.9,2025-12-01,0,139.9
M100046,University,Basic,99.9,2025-12-01,0,99.9
M100047,East,Plus,139.9,2025-12-01,0,139.9
M100048,North,Basic,99.9,2025-12-01,0,99.9
M100049,Downtown,Plus,139.9,2025-12-01,0,139.9
M100051,East,Premium,189.9,2025-12-01,0,189.9
M100053,North,Plus,139.9,2025-12-01,0,139.9
M100055,South,Plus,139.9,2025-12-01,0,139.9
M100057,Downtown,Basic,99.9,2025-12-01,0,99.9
M100059,University,Basic,99.9,2025-12-01,0,99.9
M100060,West,Basic,99.9,2025-12-01,0,99.9
M100062,Downtown,Plus,139.9,2025-12-01,0,139.9
M100063,South,Premium,189.9,2025-12-01,0,189.9
M100064,Downtown,Basic,99.9,2025-12-01,0,99.9
M100066,North,Plus,139.9,2025-12-01,0,139.9
M100067,East,Basic,99.9,2025-12-01,0,99.9
M100068,North,Basic,99.9,2025-12-01,0,99.9
M100070,Downtown,Basic,99.9,2025-12-01,0,99.9
M100071,South,Premium,189.9,2025-12-01,0,189.9
M100073,North,Premium,189.9,2025-12-01,0,189.9
M100074,Downtown,Plus,139.9,2025-12-01,0,139.9
M100075,North,Plus,139.9,2025-12-01,0,139.9
M100076,North,Premium,189.9,2025-12-01,0,189.9
M100077,East,Basic,99.9,2025-12-01,0,99.9
M100078,North,Basic,99.9,2025-12-01,0,99.9
M100081,University,Basic,99.9,2025-12-01,0,99.9
M100082,South,Plus,139.9,2025-12-01,0,139.9
M100084,North,Plus,139.9,2025-12-01,0,139.9
M100085,South,Basic,99.9,2025-12-01,0,99.9
M100086,North,Plus,139.9,2025-12-01,0,139.9
M100090,North,Basic,99.9,2025-12-01,1,0.0
M100091,West,Premium,189.9,2025-12-01,0,189.9
M100092,South,Basic,99.9,2025-12-01,0,99.9
M100094,East,Plus,139.9,2025-12-01,1,0.0
M100095,South,Basic,99.9,2025-12-01,0,99.9
M100097,South,Premium,189.9,2025-12-01,0,189.9
M100098,North,Plus,139.9,2025-12-01,0,139.9
M100100,University,Plus,139.9,2025-12-01,0,139.9
M100101,University,Basic,99.9,2025-12-01,0,99.9
M100102,University,Plus,139.9,2025-12-01,0,139.9
M100105,South,Premium,189.9,2025-12-01,0,189.9
M100106,Downtown,Plus,139.9,2025-12-01,1,0.0
M100108,East,Basic,99.9,2025-12-01,0,99.9
M100109,Downtown,Basic,99.9,2025-12-01,0,99.9
M100110,North,Premium,189.9,2025-12-01,0,189.9
M100111,Downtown,Basic,99.9,2025-12-01,0,99.9
M100112,University,Premium,189.9,2025-12-01,0,189.9
M100114,Downtown,Plus,139.9,2025-12-01,0,139.9
M100115,West,Premium,189.9,2025-12-01,0,189.9
M100116,East,Plus,139.9,2025-12-01,0,139.9
M100117,North,Plus,139.9,2025-12-01,0,139.9
M100118,North,Plus,139.9,2025-12-01,0,139.9
M100119,North,Premium,189.9,2025-12-01,0,189.9
M100123,South,Plus,139.9,2025-12-01,0,139.9
M100125,North,Basic,99.9,2025-12-01,0,99.9
M100126,West,Basic,99.9,2025-12-01,0,99.9
M100127,North,Premium,189.9,2025-12-01,0,189.9
M100129,North,Basic,99.9,2025-12-01,0,99.9
M100130,South,Premium,189.9,2025-12-01,0,189.9
M100131,South,Plus,139.9,2025-12-01,0,139.9
M100132,Downtown,Premium,189.9,2025-12-01,0,189.9
M100134,North,Premium,189.9,2025-12-01,0,189.9
M100135,East,Plus,139.9,2025-12-01,0,139.9
M100138,West,Basic,99.9,2025-12-01,0,99.9
M100139,East,Basic,99.9,2025-12-01,0,99.9
M100141,West,Basic,99.9,2025-12-01,0,99.9
M100142,West,Plus,139.9,2025-12-01,0,139.9
M100143,West,Plus,139.9,2025-12-01,0,139.9
M100144,East,Basic,99.9,2025-12-01,0,99.9
M100145,North,Basic,99.9,2025-12-01,0,99.9
M100146,University,Premium,189.9,2025-12-01,0,189.9
M100147,North,Basic,99.9,2025-12-01,0,99.9
M100149,University,Premium,189.9,2025-12-01,0,189.9
M100150,University,Basic,99.9,2025-12-01,0,99.9
M100151,West,Plus,139.9,2025-12-01,0,139.9
M100152,University,Basic,99.9,2025-12-01,0,99.9
M100153,West,Premium,189.9,2025-12-01,0,189.9
M100154,West,Plus,139.9,2025-12-01,0,139.9
M100155,North,Plus,139.9,2025-12-01,0,139.9
M100158,South,Plus,139.9,2025-12-01,0,139.9
M100160,Downtown,Basic,99.9,2025-12-01,0,99.9
M100161,North,Plus,139.9,2025-12-01,0,139.9
M100164,West,Basic,99.9,2025-12-01,0,99.9
M100165,North,Premium,189.9,2025-12-01,0,189.9
M100168,South,Premium,189.9,2025-12-01,1,0.0
M100171,Downtown,Basic,99.9,2025-12-01,0,99.9
M100173,Downtown,Plus,139.9,2025-12-01,0,139.9
M100175,North,Plus,139.9,2025-12-01,0,139.9
M100176,North,Premium,189.9,2025-12-01,0,189.9
M100177,North,Basic,99.9,2025-12-01,0,99.9
M100178,University,Basic,99.9,2025-12-01,0,99.9
M100179,North,Plus,139.9,2025-12-01,0,139.9
M100180,South,Premium,189.9,2025-12-01,0,189.9
M100182,University,Basic,99.9,2025-12-01,0,99.9
M100184,West,Premium,189.9,2025-12-01,0,189.9
M100186,Downtown,Basic,99.9,2025-12-01,0,99.9
M100188,Downtown,Plus,139.9,2025-12-01,0,139.9
M100189,North,Basic,99.9,2025-12-01,0,99.9
M100191,Downtown,Plus,139.9,2025-12-01,0,139.9
M100195,West,Basic,99.9,2025-12-01,0,99.9
M100196,University,Plus,139.9,2025-12-01,0,139.9
M100197,Downtown,Basic,99.9,2025-12-01,0,99.9
M100198,South,Basic,99.9,2025-12-01,0,99.9
M100199,West,Basic,99.9,2025-12-01,0,99.9
M100200,University,Plus,139.9,2025-12-01,0,139.9
M100201,Downtown,Premium,189.9,2025-12-01,0,189.9
M100202,South,Basic,99.9,2025-12-01,0,99.9
M100203,South,Basic,99.9,2025-12-01,0,99.9
M100204,Downtown,Basic,99.9,2025-12-01,1,0.0
M100206,South,Basic,99.9,2025-12-01,0,99.9
M100207,South,Plus,139.9,2025-12-01,0,139.9
M100209,University,Plus,139.9,2025-12-01,0,139.9
M100210,University,Plus,139.9,2025-12-01,0,139.9
M100211,South,Basic,99.9,2025-12-01,0,99.9
M100213,University,Plus,139.9,2025-12-01,0,139.9
M100215,Downtown,Plus,139.9,2025-12-01,0,139.9
M100218,Downtown,Premium,189.9,2025-12-01,0,189.9
M100219,Downtown,Plus,139.9,2025-12-01,0,139.9
M100221,University,Plus,139.9,2025-12-01,0,139.9
M100222,South,Plus,139.9,2025-12-01,0,139.9
M100224,North,Plus,139.9,2025-12-01,0,139.9
M100225,North,Plus,139.9,2025-12-01,0,139.9
M100226,North,Basic,99.9,2025-12-01,0,99.9
M100227,Downtown,Basic,99.9,2025-12-01,0,99.9
M100229,Downtown,Premium,189.9,2025-12-01,0,189.9
M100230,Downtown,Plus,139.9,2025-12-01,0,139.9
M100231,East,Plus,139.9,2025-12-01,0,139.9
M100232,South,Premium,189.9,2025-12-01,0,189.9
M100234,East,Plus,139.9,2025-12-01,0,139.9
M100235,North,Basic,99.9,2025-12-01,0,99.9
M100237,University,Basic,99.9,2025-12-01,0,99.9
M100238,Downtown,Basic,99.9,2025-12-01,1,0.0
M100241,South,Basic,99.9,2025-12-01,0,99.9
M100242,East,Basic,99.9,2025-12-01,0,99.9
M100244,North,Plus,139.9,2025-12-01,0,139.9
M100248,Downtown,Premium,189.9,2025-12-01,0,189.9
M100250,West,Basic,99.9,2025-12-01,0,99.9
M100251,West,Plus,139.9,2025-12-01,0,139.9
M100252,Downtown,Premium,189.9,2025-12-01,0,189.9
M100253,University,Basic,99.9,2025-12-01,0,99.9
M100254,Downtown,Basic,99.9,2025-12-01,0,99.9
M100255,South,Plus,139.9,2025-12-01,0,139.9
M100258,North,Premium,189.9,2025-12-01,0,189.9
M100262,Downtown,Basic,99.9,2025-12-01,0,99.9
M100263,West,Premium,189.9,2025-12-01,0,189.9
M100264,West,Basic,99.9,2025-12-01,0,99.9
M100265,South,Plus,139.9,2025-12-01,0,139.9
M100267,South,Plus,139.9,2025-12-01,0,139.9
M100268,University,Plus,139.9,2025-12-01,0,139.9
M100269,West,Plus,139.9,2025-12-01,0,139.9
M100270,University,Premium,189.9,2025-12-01,0,189.9
M100271,University,Plus,139.9,2025-12-01,0,139.9
M100274,North,Basic,99.9,2025-12-01,0,99.9
M100276,University,Plus,139.9,2025-12-01,0,139.9
M100278,University,Basic,99.9,2025-12-01,0,99.9
M100281,Downtown,Basic,99.9,2025-12-01,0,99.9
M100282,South,Plus,139.9,2025-12-01,0,139.9
M100285,West,Basic,99.9,2025-12-01,0,99.9
M100287,South,Basic,99.9,2025-12-01,0,99.9
M100289,West,Basic,99.9,2025-12-01,0,99.9
M100293,Downtown,Plus,139.9,2025-12-01,0,139.9
M100294,North,Basic,99.9,2025-12-01,0,99.9
M100295,West,Basic,99.9,2025-12-01,0,99.9
M100298,South,Plus,139.9,2025-12-01,0,139.9
M100299,East,Basic,99.9,2025-12-01,0,99.9
M100301,University,Premium,189.9,2025-12-01,0,189.9
M100303,Downtown,Basic,99.9,2025-12-01,0,99.9
M100304,Downtown,Basic,99.9,2025-12-01,0,99.9
M100305,North,Basic,99.9,2025-12-01,0,99.9
M100307,North,Plus,139.9,2025-12-01,1,0.0
M100309,University,Premium,189.9,2025-12-01,0,189.9
M100312,University,Plus,139.9,2025-12-01,0,139.9
M100313,North,Basic,99.9,2025-12-01,0,99.9
M100314,East,Premium,189.9,2025-12-01,0,189.9
M100316,South,Plus,139.9,2025-12-01,0,139.9
M100317,Downtown,Basic,99.9,2025-12-01,0,99.9
M100318,Downtown,Basic,99.9,2025-12-01,0,99.9
M100322,University,Premium,189.9,2025-12-01,0,189.9
M100323,East,Basic,99.9,2025-12-01,0,99.9
M100324,East,Plus,139.9,2025-12-01,0,139.9
M100325,Downtown,Basic,99.9,2025-12-01,0,99.9
M100326,East,Premium,189.9,2025-12-01,0,189.9
M100327,East,Premium,189.9,2025-12-01,0,189.9
M100328,North,Basic,99.9,2025-12-01,0,99.9
M100329,North,Plus,139.9,2025-12-01,0,139.9
M100332,South,Premium,189.9,2025-12-01,0,189.9
M100333,University,Basic,99.9,2025-12-01,0,99.9
M100336,Downtown,Basic,99.9,2025-12-01,0,99.9
M100337,East,Basic,99.9,2025-12-01,0,99.9
M100338,North,Premium,189.9,2025-12-01,0,189.9
M100341,East,Basic,99.9,2025-12-01,0,99.9
M100342,North,Basic,99.9,2025-12-01,0,99.9
M100345,South,Plus,139.9,2025-12-01,0,139.9
M100348,East,Plus,139.9,2025-12-01,0,139.9
M100349,North,Premium,189.9,2025-12-01,0,189.9
M100350,South,Basic,99.9,2025-12-01,0,99.9
M100353,West,Plus,139.9,2025-12-01,0,139.9
M100356,West,Plus,139.9,2025-12-01,0,139.9
M100358,South,Basic,99.9,2025-12-01,0,99.9
M100361,North,Plus,139.9,2025-12-01,1,0.0
M100362,South,Premium,189.9,2025-12-01,0,189.9
M100363,North,Plus,139.9,2025-12-01,0,139.9
M100366,East,Plus,139.9,2025-12-01,0,139.9
M100367,South,Basic,99.9,2025-12-01,0,99.9
M100369,University,Basic,99.9,2025-12-01,0,99.9
M100371,East,Premium,189.9,2025-12-01,0,189.9
M100373,East,Basic,99.9,2025-12-01,0,99.9
M100374,West,Basic,99.9,2025-12-01,0,99.9
M100375,North,Plus,139.9,2025-12-01,0,139.9
M100376,North,Plus,139.9,2025-12-01,0,139.9
M100379,Downtown,Basic,99.9,2025-12-01,0,99.9
M100380,University,Premium,189.9,2025-12-01,0,189.9
M100381,University,Basic,99.9,2025-12-01,0,99.9
M100383,South,Plus,139.9,2025-12-01,0,139.9
M100384,University,Basic,99.9,2025-12-01,0,99.9
M100385,University,Basic,99.9,2025-12-01,0,99.9
M100387,South,Basic,99.9,2025-12-01,1,0.0
M100389,North,Plus,139.9,2025-12-01,0,139.9
M100391,University,Premium,189.9,2025-12-01,0,189.9
M100392,South,Plus,139.9,2025-12-01,0,139.9
M100393,North,Plus,139.9,2025-12-01,0,139.9
M100394,Downtown,Basic,99.9,2025-12-01,0,99.9
M100395,East,Basic,99.9,2025-12-01,0,99.9
M100396,West,Premium,189.9,2025-12-01,0,189.9
M100397,South,Plus,139.9,2025-12-01,0,139.9
M100401,East,Basic,99.9,2025-12-01,0,99.9
M100402,University,Basic,99.9,2025-12-01,0,99.9
M100403,North,Plus,139.9,2025-12-01,1,0.0
M100404,South,Plus,139.9,2025-12-01,1,0.0
M100405,North,Premium,189.9,2025-12-01,0,189.9
M100406,North,Plus,139.9,2025-12-01,0,139.9
M100407,University,Plus,139.9,2025-12-01,0,139.9
M100408,Downtown,Basic,99.9,2025-12-01,0,99.9
M100411,South,Premium,189.9,2025-12-01,0,189.9
M100412,South,Premium,189.9,2025-12-01,0,189.9
M100413,East,Plus,139.9,2025-12-01,0,139.9
M100414,University,Basic,99.9,2025-12-01,0,99.9
M100415,South,Basic,99.9,2025-12-01,0,99.9
M100417,Downtown,Basic,99.9,2025-12-01,0,99.9
M100418,University,Premium,189.9,2025-12-01,0,189.9
M100420,South,Plus,139.9,2025-12-01,0,139.9
M100421,North,Plus,139.9,2025-12-01,0,139.9
M100422,University,Basic,99.9,2025-12-01,0,99.9
M100423,North,Plus,139.9,2025-12-01,0,139.9
M100424,West,Plus,139.9,2025-12-01,0,139.9
M100425,West,Premium,189.9,2025-12-01,0,189.9
M100426,North,Premium,189.9,2025-12-01,0,189.9
M100427,University,Premium,189.9,2025-12-01,0,189.9
M100428,South,Plus,139.9,2025-12-01,0,139.9
M100431,University,Basic,99.9,2025-12-01,0,99.9
M100432,West,Premium,189.9,2025-12-01,0,189.9
M100433,Downtown,Basic,99.9,2025-12-01,0,99.9
M100435,Downtown,Basic,99.9,2025-12-01,0,99.9
M100437,Downtown,Premium,189.9,2025-12-01,0,189.9
M100438,West,Plus,139.9,2025-12-01,0,139.9
M100439,South,Plus,139.9,2025-12-01,0,139.9
M100440,North,Basic,99.9,2025-12-01,0,99.9
M100441,North,Plus,139.9,2025-12-01,0,139.9
M100442,East,Premium,189.9,2025-12-01,0,189.9
M100443,Downtown,Plus,139.9,2025-12-01,0,139.9
M100448,East,Plus,139.9,2025-12-01,0,139.9
M100449,University,Premium,189.9,2025-12-01,0,189.9
M100450,Downtown,Premium,189.9,2025-12-01,0,189.9
M100451,West,Basic,99.9,2025-12-01,0,99.9
M100452,West,Basic,99.9,2025-12-01,0,99.9
M100453,West,Plus,139.9,2025-12-01,0,139.9
M100454,West,Basic,99.9,2025-12-01,0,99.9
M100455,South,Basic,99.9,2025-12-01,1,0.0
M100456,Downtown,Plus,139.9,2025-12-01,0,139.9
M100457,West,Premium,189.9,2025-12-01,0,189.9
M100458,North,Premium,189.9,2025-12-01,0,189.9
M100460,East,Plus,139.9,2025-12-01,0,139.9
M100462,West,Basic,99.9,2025-12-01,0,99.9
M100463,Downtown,Plus,139.9,2025-12-01,0,139.9
M100465,South,Basic,99.9,2025-12-01,0,99.9
M100466,Downtown,Basic,99.9,2025-12-01,0,99.9
M100467,South,Basic,99.9,2025-12-01,0,99.9
M100468,Downtown,Premium,189.9,2025-12-01,0,189.9
M100469,Downtown,Plus,139.9,2025-12-01,0,139.9
M100470,South,Plus,139.9,2025-12-01,0,139.9
M100472,West,Basic,99.9,2025-12-01,0,99.9
M100473,East,Premium,189.9,2025-12-01,0,189.9
M100474,Downtown,Basic,99.9,2025-12-01,0,99.9
M100475,South,Plus,139.9,2025-12-01,0,139.9
M100477,University,Premium,189.9,2025-12-01,0,189.9
M100478,East,Premium,189.9,2025-12-01,0,189.9
M100479,South,Plus,139.9,2025-12-01,0,139.9
M100481,East,Premium,189.9,2025-12-01,0,189.9
M100482,University,Plus,139.9,2025-12-01,0,139.9
M100484,Downtown,Plus,139.9,2025-12-01,0,139.9
M100485,South,Basic,99.9,2025-12-01,0,99.9
M100486,East,Plus,139.9,2025-12-01,0,139.9
M100487,West,Basic,99.9,2025-12-01,0,99.9
M100488,University,Plus,139.9,2025-12-01,0,139.9
M100490,East,Plus,139.9,2025-12-01,0,139.9
M100491,South,Premium,189.9,2025-12-01,0,189.9
M100492,Downtown,Basic,99.9,2025-12-01,0,99.9
M100493,South,Plus,139.9,2025-12-01,0,139.9
M100494,Downtown,Plus,139.9,2025-12-01,0,139.9
M100495,University,Premium,189.9,2025-12-01,0,189.9
M100496,Downtown,Basic,99.9,2025-12-01,0,99.9
M100498,University,Plus,139.9,2025-12-01,0,139.9
M100501,East,Premium,189.9,2025-12-01,0,189.9
M100502,University,Premium,189.9,2025-12-01,0,189.9
M100503,North,Plus,139.9,2025-12-01,0,139.9
M100504,Downtown,Plus,139.9,2025-12-01,0,139.9
M100505,University,Plus,139.9,2025-12-01,0,139.9
M100506,South,Plus,139.9,2025-12-01,0,139.9
M100507,North,Plus,139.9,2025-12-01,0,139.9
M100508,University,Basic,99.9,2025-12-01,0,99.9
M100509,Downtown,Plus,139.9,2025-12-01,0,139.9
M100510,University,Premium,189.9,2025-12-01,0,189.9
M100511,West,Plus,139.9,2025-12-01,0,139.9
M100512,Downtown,Plus,139.9,2025-12-01,0,139.9
M100515,Downtown,Basic,99.9,2025-12-01,0,99.9
M100516,West,Basic,99.9,2025-12-01,0,99.9
M100517,South,Plus,139.9,2025-12-01,0,139.9
M100519,Downtown,Plus,139.9,2025-12-01,0,139.9
M100521,University,Plus,139.9,2025-12-01,0,139.9
M100522,North,Basic,99.9,2025-12-01,0,99.9
M100523,North,Basic,99.9,2025-12-01,0,99.9
M100524,North,Plus,139.9,2025-12-01,0,139.9
M100525,Downtown,Plus,139.9,2025-12-01,0,139.9
M100526,Downtown,Basic,99.9,2025-12-01,0,99.9
M100527,North,Basic,99.9,2025-12-01,0,99.9
M100528,North,Plus,139.9,2025-12-01,0,139.9
M100529,University,Basic,99.9,2025-12-01,0,99.9
M100530,East,Premium,189.9,2025-12-01,0,189.9
M100531,Downtown,Plus,139.9,2025-12-01,0,139.9
M100532,South,Premium,189.9,2025-12-01,0,189.9
M100533,West,Plus,139.9,2025-12-01,0,139.9
M100534,East,Plus,139.9,2025-12-01,0,139.9
M100535,Downtown,Plus,139.9,2025-12-01,0,139.9
M100536,Downtown,Plus,139.9,2025-12-01,0,139.9
M100537,South,Basic,99.9,2025-12-01,0,99.9
M100538,Downtown,Plus,139.9,2025-12-01,0,139.9
M100540,University,Plus,139.9,2025-12-01,0,139.9
M100541,Downtown,Plus,139.9,2025-12-01,0,139.9
M100542,Downtown,Plus,139.9,2025-12-01,0,139.9
M100544,South,Premium,189.9,2025-12-01,0,189.9
M100545,East,Plus,139.9,2025-12-01,0,139.9
M100546,West,Basic,99.9,2025-12-01,0,99.9
M100547,East,Plus,139.9,2025-12-01,0,139.9
M100549,University,Premium,189.9,2025-12-01,0,189.9
M100550,Downtown,Plus,139.9,2025-12-01,0,139.9
M100551,East,Basic,99.9,2025-12-01,0,99.9
M100553,South,Plus,139.9,2025-12-01,0,139.9
M100554,North,Plus,139.9,2025-12-01,0,139.9
M100556,Downtown,Plus,139.9,2025-12-01,0,139.9
M100557,East,Basic,99.9,2025-12-01,0,99.9
M100558,North,Plus,139.9,2025-12-01,0,139.9
M100559,University,Plus,139.9,2025-12-01,0,139.9
M100560,South,Basic,99.9,2025-12-01,0,99.9
M100561,West,Basic,99.9,2025-12-01,0,99.9
M100563,South,Plus,139.9,2025-12-01,0,139.9
M100564,University,Basic,99.9,2025-12-01,0,99.9
M100565,East,Plus,139.9,2025-12-01,0,139.9
M100566,North,Plus,139.9,2025-12-01,0,139.9
M100568,East,Premium,189.9,2025-12-01,0,189.9
M100570,Downtown,Basic,99.9,2025-12-01,0,99.9
M100571,West,Plus,139.9,2025-12-01,0,139.9
M100572,West,Basic,99.9,2025-12-01,0,99.9
M100573,South,Plus,139.9,2025-12-01,0,139.9
M100574,University,Basic,99.9,2025-12-01,0,99.9
M100575,South,Plus,139.9,2025-12-01,0,139.9
M100576,Downtown,Premium,189.9,2025-12-01,0,189.9
M100577,South,Basic,99.9,2025-12-01,0,99.9
