member_id,join_date,unit,plan,acquisition_channel,age_group,monthly_fee,cancel_date,status,tenure_months,member_key
M102920,2026-03-08,West,Plus,Instagram,55+,139.9,,Active,5,2921
M102921,2026-04-08,South,Plus,Organic,18-24,139.9,2026-07-08,Cancelled,3,2922
M102922,2024-01-22,West,Plus,Referral,35-44,139.9,,Active,30,2923
M102923,2025-10-20,East,Plus,Referral,25-34,139.9,,Active,9,2924
M102924,2025-01-25,University,Basic,Referral,35-44,99.9,,Active,18,2925
M102925,2025-06-13,Downtown,Premium,Instagram,25-34,189.9,,Active,14,2926
M102926,2024-06-18,North,Basic,Walk-in,18-24,99.9,,Active,25,2927
M102927,2026-01-21,North,Premium,Referral,25-34,189.9,,Active,6,2928
M102928,2024-01-23,South,Premium,Organic,45-54,189.9,,Active,30,2929
M102929,2024-03-01,West,Basic,Google Ads,18-24,99.9,,Active,29,2930
M102930,2025-08-09,East,Plus,Organic,45-54,139.9,,Active,12,2931
M102931,2025-09-21,Downtown,Premium,Organic,45-54,189.9,,Active,10,2932
M102932,2025-10-26,Downtown,Basic,Organic,25-34,99.9,,Active,9,2933
M102933,2025-05-01,North,Basic,Google Ads,25-34,99.9,,Active,15,2934
M102934,2026-05-06,South,Plus,Walk-in,18-24,139.9,,Active,3,2935
M102935,2025-01-18,West,Basic,Google Ads,35-44,99.9,,Active,18,2936
M102936,2024-11-18,East,Basic,Organic,18-24,99.9,,Active,20,2937
M102937,2026-02-10,West,Premium,Google Ads,25-34,189.9,,Active,6,2938
M102938,2024-07-03,North,Premium,Organic,25-34,189.9,,Active,25,2939
M102939,2025-03-04,West,Premium,Organic,45-54,189.9,,Active,17,2940
M102940,2024-05-30,South,Basic,Corporate,35-44,99.9,,Active,26,2941
M102941,2025-08-28,South,Basic,Referral,45-54,99.9,,Active,11,2942
M102942,2024-04-14,Downtown,Basic,Corporate,18-24,99.9,,Active,28,2943
M102943,2024-08-14,West,Premium,Instagram,18-24,189.9,,Active,24,2944
M102944,2024-01-14,University,Basic,Organic,18-24,99.9,2024-04-14,Cancelled,3,2945
M102945,2026-03-15,East,Plus,Walk-in,35-44,139.9,,Active,5,2946
M102946,2025-04-24,Downtown,Plus,Google Ads,35-44,139.9,2026-03-24,Cancelled,11,2947
M102947,2024-01-29,North,Basic,Instagram,25-34,99.9,,Active,30,2948
M102948,2024-01-28,Downtown,Basic,Instagram,25-34,99.9,,Active,30,2949
M102949,2024-05-31,West,Basic,Organic,25-34,99.9,,Active,26,2950
M102950,2025-01-17,University,Basic,Instagram,35-44,99.9,,Active,18,2951
M102951,2026-02-10,University,Plus,Google Ads,18-24,139.9,,Active,6,2952
M102952,2026-02-28,University,Premium,Walk-in,18-24,189.9,,Active,5,2953
M102953,2025-03-27,East,Plus,Walk-in,18-24,139.9,,Active,16,2954
M102954,2025-01-18,Downtown,Plus,Instagram,35-44,139.9,2026-01-18,Cancelled,12,2955
M102955,2024-07-09,East,Basic,Organic,35-44,99.9,2026-07-09,Cancelled,24,2956
M102956,2024-04-29,South,Plus,Corporate,55+,139.9,2024-06-29,Cancelled,2,2957
M102957,2024-06-24,University,Premium,Google Ads,25-34,189.9,,Active,25,2958
M102958,2025-12-13,North,Plus,Organic,35-44,139.9,2026-06-13,Cancelled,6,2959
M102959,2024-02-22,North,Plus,Instagram,25-34,139.9,,Active,29,2960
M102960,2024-08-15,West,Premium,Corporate,35-44,189.9,2025-09-15,Cancelled,13,2961
M102961,2025-07-23,Downtown,Plus,Instagram,18-24,139.9,,Active,12,2962
M102962,2025-01-25,West,Plus,Google Ads,25-34,139.9,,Active,18,2963
M102963,2024-06-06,North,Basic,Walk-in,45-54,99.9,2024-12-06,Cancelled,6,2964
M102964,2024-07-27,East,Plus,Referral,25-34,139.9,,Active,24,2965
M102965,2026-02-14,East,Basic,Google Ads,18-24,99.9,2026-06-14,Cancelled,4,2966
M102966,2024-02-02,West,Basic,Google Ads,18-24,99.9,,Active,30,2967
M102967,2025-03-27,South,Plus,Instagram,18-24,139.9,,Active,16,2968
M102968,2024-08-27,North,Premium,Instagram,55+,189.9,2025-08-27,Cancelled,12,2969
M102969,2024-12-11,Downtown,Plus,Instagram,35-44,139.9,2026-03-11,Cancelled,15,2970
M102970,2024-05-12,East,Plus,Instagram,35-44,139.9,,Active,27,2971
M102971,2026-05-08,University,Plus,Instagram,18-24,139.9,2026-07-08,Cancelled,2,2972
M102972,2025-08-10,East,Basic,Organic,25-34,99.9,,Active,12,2973
M102973,2025-02-18,University,Premium,Google Ads,25-34,189.9,,Active,17,2974
M102974,2025-05-13,West,Plus,Organic,35-44,139.9,,Active,15,2975
M102975,2024-03-31,Downtown,Premium,Organic,25-34,189.9,,Active,28,2976
M102976,2025-09-13,East,Plus,Instagram,55+,139.9,,Active,11,2977
M102977,2026-05-14,West,Basic,Organic,35-44,99.9,,Active,3,2978
M102978,2025-12-27,University,Plus,Organic,35-44,139.9,,Active,7,2979
M102979,2024-01-13,University,Basic,Walk-in,18-24,99.9,,Active,31,2980
M102980,2026-03-28,East,Basic,Instagram,18-24,99.9,2026-07-28,Cancelled,4,2981
M102981,2026-01-24,North,Premium,Instagram,25-34,189.9,,Active,6,2982
M102982,2025-10-22,North,Plus,Organic,25-34,139.9,,Active,9,2983
M102983,2024-03-06,West,Plus,Organic,45-54,139.9,,Active,29,2984
M102984,2024-02-17,East,Basic,Corporate,55+,99.9,,Active,29,2985
M102985,2025-04-19,North,Plus,Instagram,45-54,139.9,,Active,15,2986
M102986,2024-06-14,Downtown,Basic,Corporate,18-24,99.9,,Active,26,2987
M102987,2026-06-12,South,Plus,Organic,18-24,139.9,,Active,2,2988
M102988,2024-08-06,South,Plus,Instagram,45-54,139.9,,Active,24,2989
M102989,2024-06-04,North,Plus,Organic,18-24,139.9,,Active,26,2990
M102990,2026-03-11,East,Premium,Walk-in,18-24,189.9,2026-05-11,Cancelled,2,2991
M102991,2024-08-02,University,Premium,Referral,25-34,189.9,,Active,24,2992
M102992,2024-01-12,Downtown,Plus,Instagram,18-24,139.9,2024-11-12,Cancelled,10,2993
M102993,2024-11-04,University,Plus,Referral,35-44,139.9,,Active,21,2994
M102994,2025-05-15,South,Plus,Referral,45-54,139.9,,Active,15,2995
M102995,2026-02-18,Downtown,Premium,Referral,45-54,189.9,,Active,5,2996
M102996,2024-05-15,Downtown,Plus,Walk-in,25-34,139.9,,Active,27,2997
M102997,2025-11-15,North,Premium,Referral,25-34,189.9,,Active,8,2998
M102998,2025-09-25,North,Plus,Organic,25-34,139.9,,Active,10,2999
M102999,2025-05-31,Downtown,Premium,Referral,18-24,189.9,2025-07-31,Cancelled,2,3000
M103000,2025-08-04,Downtown,Basic,Instagram,45-54,99.9,,Active,12,3001
M103001,2025-03-20,South,Plus,Google Ads,25-34,139.9,,Active,16,3002
M103002,2025-04-15,West,Plus,Instagram,45-54,139.9,,Active,16,3003
M103003,2026-03-05,West,Plus,Instagram,18-24,139.9,,Active,5,3004
M103004,2026-05-19,West,Basic,Google Ads,45-54,99.9,2026-07-19,Cancelled,2,3005
M103005,2025-10-23,South,Basic,Corporate,18-24,99.9,2026-05-23,Cancelled,7,3006
M103006,2024-04-16,University,Basic,Google Ads,35-44,99.9,2025-12-16,Cancelled,20,3007
M103007,2024-01-31,North,Premium,Referral,25-34,189.9,,Active,30,3008
M103008,2025-08-21,University,Basic,Corporate,35-44,99.9,,Active,11,3009
M103009,2025-05-05,South,Basic,Instagram,18-24,99.9,,Active,15,3010
M103010,2025-07-07,North,Basic,Organic,25-34,99.9,,Active,13,3011
M103011,2025-09-28,Downtown,Basic,Instagram,18-24,99.9,,Active,10,3012
M103012,2026-01-26,West,Plus,Corporate,25-34,139.9,,Active,6,3013
M103013,2025-03-09,West,Basic,Organic,25-34,99.9,,Active,17,3014
M103014,2025-12-19,North,Basic,Organic,18-24,99.9,,Active,7,3015
M103015,2024-03-27,Downtown,Premium,Instagram,18-24,189.9,,Active,28,3016
M103016,2024-12-01,Downtown,Plus,Referral,35-44,139.9,,Active,20,3017
M103017,2026-04-11,Downtown,Basic,Instagram,35-44,99.9,,Active,4,3018
M103018,2024-02-19,South,Basic,Google Ads,18-24,99.9,,Active,29,3019
M103019,2025-03-17,West,Plus,Organic,35-44,139.9,,Active,16,3020
M103020,2026-04-13,South,Plus,Google Ads,25-34,139.9,,Active,4,3021
M103021,2025-04-22,West,Plus,Organic,18-24,139.9,,Active,15,3022
M103022,2026-06-06,Downtown,Premium,Instagram,18-24,189.9,,Active,2,3023
M103023,2025-05-22,West,Basic,Google Ads,25-34,99.9,,Active,14,3024
M103024,2024-10-16,University,Plus,Walk-in,25-34,139.9,,Active,21,3025
M103025,2026-01-27,West,Plus,Corporate,45-54,139.9,,Active,6,3026
M103026,2024-09-07,Downtown,Premium,Organic,18-24,189.9,,Active,23,3027
M103027,2024-03-26,North,Basic,Instagram,55+,99.9,,Active,28,3028
M103028,2025-10-18,University,Premium,Referral,45-54,189.9,,Active,9,3029
M103029,2025-04-17,South,Premium,Google Ads,45-54,189.9,,Active,15,3030
M103030,2025-06-01,South,Basic,Corporate,45-54,99.9,2025-12-01,Cancelled,6,3031
M103031,2025-01-19,East,Basic,Google Ads,35-44,99.9,2025-12-19,Cancelled,11,3032
M103032,2024-08-04,West,Plus,Organic,25-34,139.9,,Active,24,3033
M103033,2025-10-12,Downtown,Plus,Instagram,25-34,139.9,2026-05-12,Cancelled,7,3034
M103034,2026-05-21,Downtown,Plus,Organic,18-24,139.9,,Active,2,3035
M103035,2025-06-21,East,Plus,Google Ads,45-54,139.9,2025-09-21,Cancelled,3,3036
M103036,2025-08-31,North,Basic,Instagram,45-54,99.9,,Active,11,3037
M103037,2024-09-29,West,Premium,Instagram,35-44,189.9,,Active,22,3038
M103038,2024-04-09,North,Premium,Walk-in,25-34,189.9,,Active,28,3039
M103039,2024-06-27,Downtown,Basic,Corporate,25-34,99.9,2026-04-27,Cancelled,22,3040
M103040,2024-02-18,University,Plus,Google Ads,25-34,139.9,2025-08-18,Cancelled,18,3041
M103041,2024-10-08,Downtown,Basic,Walk-in,25-34,99.9,,Active,22,3042
M103042,2025-06-16,West,Basic,Referral,55+,99.9,,Active,13,3043
M103043,2025-06-03,North,Basic,Google Ads,45-54,99.9,,Active,14,3044
M103044,2025-12-28,Downtown,Plus,Walk-in,25-34,139.9,2026-07-28,Cancelled,7,3045
M103045,2025-06-01,North,Basic,Instagram,35-44,99.9,,Active,14,3046
M103046,2024-02-21,Downtown,Premium,Corporate,45-54,189.9,2026-05-21,Cancelled,27,3047
M103047,2026-01-30,University,Plus,Walk-in,55+,139.9,,Active,6,3048
M103048,2025-12-21,North,Premium,Instagram,25-34,189.9,,Active,7,3049
M103049,2025-01-20,South,Basic,Instagram,55+,99.9,,Active,18,3050
M103050,2026-02-03,University,Basic,Google Ads,55+,99.9,,Active,6,3051
M103051,2026-03-08,East,Plus,Organic,18-24,139.9,,Active,5,3052
M103052,2025-07-07,University,Basic,Instagram,18-24,99.9,2025-12-07,Cancelled,5,3053
M103053,2025-09-27,South,Basic,Corporate,25-34,99.9,2026-01-27,Cancelled,4,3054
M103054,2025-02-10,Downtown,Plus,Walk-in,25-34,139.9,,Active,18,3055
M103055,2024-05-11,Downtown,Basic,Instagram,25-34,99.9,2025-05-11,Cancelled,12,3056
M103056,2025-08-11,North,Premium,Organic,25-34,189.9,,Active,12,3057
M103057,2024-11-07,West,Basic,Walk-in,35-44,99.9,,Active,21,3058
M103058,2024-03-15,South,Basic,Referral,25-34,99.9,2024-06-15,Cancelled,3,3059
M103059,2025-02-21,North,Basic,Google Ads,25-34,99.9,,Active,17,3060
M103060,2025-11-27,South,Plus,Walk-in,25-34,139.9,,Active,8,3061
M103061,2024-01-15,Downtown,Plus,Organic,45-54,139.9,,Active,30,3062
M103062,2025-05-11,South,Basic,Organic,45-54,99.9,,Active,15,3063
M103063,2024-01-25,University,Premium,Instagram,55+,189.9,,Active,30,3064
M103064,2024-11-28,South,Plus,Organic,18-24,139.9,,Active,20,3065
M103065,2025-04-21,South,Plus,Instagram,25-34,139.9,2025-10-21,Cancelled,6,3066
M103066,2025-04-02,East,Plus,Organic,25-34,139.9,,Active,16,3067
M103067,2025-05-27,West,Premium,Instagram,35-44,189.9,,Active,14,3068
M103068,2025-09-11,Downtown,Plus,Google Ads,18-24,139.9,,Active,11,3069
M103069,2025-11-05,Downtown,Plus,Organic,25-34,139.9,,Active,9,3070
M103070,2024-11-09,University,Plus,Google Ads,25-34,139.9,,Active,21,3071
M103071,2026-01-21,South,Plus,Corporate,35-44,139.9,,Active,6,3072
M103072,2024-10-03,North,Basic,Referral,18-24,99.9,,Active,22,3073
M103073,2024-06-29,South,Basic,Referral,18-24,99.9,2026-02-28,Cancelled,20,3074
M103074,2024-03-06,University,Premium,Google Ads,35-44,189.9,,Active,29,3075
M103075,2025-06-23,West,Plus,Corporate,25-34,139.9,,Active,13,3076
M103076,2025-12-28,West,Premium,Corporate,45-54,189.9,,Active,7,3077
M103077,2026-06-01,South,Plus,Google Ads,35-44,139.9,,Active,2,3078
M103078,2024-07-31,West,Basic,Organic,25-34,99.9,,Active,24,3079
M103079,2025-11-18,East,Basic,Walk-in,45-54,99.9,,Active,8,3080
M103080,2024-06-05,Downtown,Premium,Instagram,18-24,189.9,2024-12-05,Cancelled,6,3081
M103081,2024-12-19,East,Premium,Instagram,35-44,189.9,,Active,19,3082
M103082,2026-03-30,East,Plus,Walk-in,35-44,139.9,,Active,4,3083
M103083,2024-04-16,Downtown,Plus,Instagram,25-34,139.9,,Active,27,3084
M103084,2024-11-12,East,Basic,Referral,25-34,99.9,,Active,21,3085
M103085,2025-05-10,South,Plus,Walk-in,18-24,139.9,,Active,15,3086
M103086,2025-05-28,University,Plus,Walk-in,18-24,139.9,,Active,14,3087
M103087,2024-08-07,University,Basic,Corporate,25-34,99.9,,Active,24,3088
M103088,2024-02-14,East,Basic,Referral,25-34,99.9,,Active,30,3089
M103089,2025-06-19,West,Basic,Organic,35-44,99.9,,Active,13,3090
M103090,2024-12-17,North,Basic,Google Ads,55+,99.9,,Active,19,3091
M103091,2025-05-25,East,Basic,Instagram,25-34,99.9,2025-10-25,Cancelled,5,3092
M103092,2025-01-02,South,Plus,Organic,25-34,139.9,,Active,19,3093
M103093,2024-06-07,South,Plus,Walk-in,35-44,139.9,,Active,26,3094
M103094,2025-09-27,University,Basic,Google Ads,35-44,99.9,,Active,10,3095
M103095,2026-01-17,East,Plus,Google Ads,55+,139.9,,Active,6,3096
M103096,2025-06-15,University,Plus,Walk-in,35-44,139.9,,Active,14,3097
M103097,2025-06-11,Downtown,Plus,Google Ads,25-34,139.9,,Active,14,3098
M103098,2025-12-08,Downtown,Basic,Organic,25-34,99.9,,Active,8,3099
M103099,2024-08-17,Downtown,Plus,Walk-in,25-34,139.9,,Active,23,3100
M103100,2026-06-27,University,Premium,Referral,45-54,189.9,,Active,1,3101
M103101,2024-12-23,East,Basic,Organic,45-54,99.9,,Active,19,3102
M103102,2026-04-15,East,Plus,Walk-in,18-24,139.9,,Active,4,3103
M103103,2026-01-05,East,Plus,Corporate,25-34,139.9,,Active,7,3104
M103104,2024-05-07,South,Premium,Referral,35-44,189.9,2024-12-07,Cancelled,7,3105
M103105,2024-01-08,University,Basic,Corporate,18-24,99.9,,Active,31,3106
M103106,2024-12-05,East,Plus,Referral,25-34,139.9,,Active,20,3107
M103107,2025-10-17,University,Premium,Referral,45-54,189.9,,Active,9,3108
M103108,2025-05-21,West,Basic,Corporate,25-34,99.9,,Active,14,3109
M103109,2024-02-29,Downtown,Basic,Organic,18-24,99.9,2024-07-29,Cancelled,5,3110
M103110,2024-03-26,South,Premium,Instagram,18-24,189.9,,Active,28,3111
M103111,2026-01-15,Downtown,Basic,Organic,45-54,99.9,2026-05-15,Cancelled,4,3112
M103112,2024-06-24,North,Premium,Google Ads,35-44,189.9,,Active,25,3113
M103113,2025-11-17,University,Basic,Walk-in,35-44,99.9,,Active,8,3114
M103114,2024-09-03,Downtown,Plus,Corporate,25-34,139.9,,Active,23,3115
M103115,2025-05-28,South,Plus,Instagram,18-24,139.9,2025-09-28,Cancelled,4,3116
M103116,2025-08-23,University,Basic,Referral,45-54,99.9,,Active,11,3117
M103117,2024-07-05,North,Plus,Walk-in,18-24,139.9,,Active,25,3118
M103118,2024-07-22,South,Plus,Google Ads,35-44,139.9,,Active,24,3119
M103119,2025-02-16,University,Basic,Google Ads,35-44,99.9,2025-06-16,Cancelled,4,3120
M103120,2024-05-04,University,Basic,Instagram,25-34,99.9,,Active,27,3121
M103121,2025-06-15,University,Premium,Referral,35-44,189.9,,Active,14,3122
M103122,2024-06-03,North,Basic,Referral,45-54,99.9,,Active,26,3123
M103123,2024-10-30,North,Basic,Walk-in,18-24,99.9,,Active,21,3124
M103124,2025-09-28,West,Plus,Walk-in,25-34,139.9,,Active,10,3125
M103125,2024-08-05,Downtown,Basic,Google Ads,55+,99.9,2026-01-05,Cancelled,17,3126
M103126,2026-02-27,Downtown,Basic,Referral,45-54,99.9,,Active,5,3127
M103127,2024-07-25,Downtown,Basic,Referral,18-24,99.9,,Active,24,3128
M103128,2025-03-12,West,Plus,Instagram,25-34,139.9,2026-03-12,Cancelled,12,3129
M103129,2024-10-15,South,Plus,Organic,25-34,139.9,,Active,21,3130
M103130,2026-01-20,North,Plus,Corporate,25-34,139.9,,Active,6,3131
M103131,2025-03-18,West,Premium,Walk-in,25-34,189.9,,Active,16,3132
M103132,2025-11-12,North,Basic,Organic,55+,99.9,,Active,9,3133
M103133,2024-06-21,University,Basic,Instagram,25-34,99.9,,Active,25,3134
M103134,2025-03-10,Downtown,Basic,Referral,18-24,99.9,2026-06-10,Cancelled,15,3135
M103135,2025-10-20,University,Basic,Referral,25-34,99.9,,Active,9,3136
M103136,2025-11-28,East,Premium,Instagram,25-34,189.9,,Active,8,3137
M103137,2024-12-15,North,Premium,Organic,35-44,189.9,,Active,19,3138
M103138,2026-01-12,East,Plus,Google Ads,35-44,139.9,,Active,7,3139
M103139,2024-07-30,Downtown,Premium,Organic,35-44,189.9,,Active,24,3140
M103140,2024-11-24,University,Premium,Instagram,35-44,189.9,,Active,20,3141
M103141,2025-05-15,South,Basic,Corporate,45-54,99.9,,Active,15,3142
M103142,2024-06-04,West,Premium,Google Ads,45-54,189.9,,Active,26,3143
M103143,2024-12-29,West,Plus,Organic,45-54,139.9,,Active,19,3144
M103144,2025-12-21,West,Plus,Google Ads,35-44,139.9,2026-06-21,Cancelled,6,3145
M103145,2024-04-28,West,Premium,Corporate,25-34,189.9,,Active,27,3146
M103146,2025-07-05,Downtown,Basic,Google Ads,35-44,99.9,,Active,13,3147
M103147,2025-09-05,University,Premium,Instagram,25-34,189.9,,Active,11,3148
M103148,2024-06-17,East,Basic,Organic,45-54,99.9,,Active,25,3149
M103149,2025-05-15,North,Basic,Google Ads,25-34,99.9,,Active,15,3150
M103150,2026-01-15,North,Premium,Organic,45-54,189.9,,Active,6,3151
M103151,2026-04-13,North,Basic,Google Ads,25-34,99.9,,Active,4,3152
M103152,2024-01-13,West,Basic,Walk-in,25-34,99.9,2026-05-13,Cancelled,28,3153
M103153,2025-01-27,South,Basic,Referral,35-44,99.9,,Active,18,3154
M103154,2025-08-02,South,Plus,Instagram,45-54,139.9,,Active,12,3155
M103155,2024-09-08,Downtown,Plus,Organic,35-44,139.9,,Active,23,3156
M103156,2024-11-16,Downtown,Basic,Instagram,55+,99.9,,Active,20,3157
M103157,2025-01-13,North,Premium,Organic,25-34,189.9,,Active,19,3158
M103158,2024-10-30,South,Premium,Organic,45-54,189.9,,Active,21,3159
M103159,2024-03-02,University,Basic,Instagram,25-34,99.9,2026-04-02,Cancelled,25,3160
M103160,2025-12-04,University,Basic,Corporate,25-34,99.9,,Active,8,3161
M103161,2026-01-19,West,Basic,Organic,35-44,99.9,,Active,6,3162
M103162,2025-12-27,Downtown,Basic,Instagram,35-44,99.9,2026-07-27,Cancelled,7,3163
M103163,2025-12-18,University,Premium,Google Ads,18-24,189.9,,Active,7,3164
M103164,2025-10-15,University,Basic,Referral,18-24,99.9,,Active,9,3165
M103165,2025-10-02,North,Plus,Google Ads,18-24,139.9,,Active,10,3166
M103166,2025-12-01,University,Premium,Google Ads,35-44,189.9,,Active,8,3167
M103167,2026-05-17,University,Premium,Google Ads,45-54,189.9,,Active,2,3168
M103168,2025-07-07,Downtown,Plus,Walk-in,35-44,139.9,,Active,13,3169
M103169,2024-04-08,North,Plus,Google Ads,35-44,139.9,,Active,28,3170
M103170,2024-01-05,North,Basic,Google Ads,35-44,99.9,,Active,31,3171
M103171,2025-08-26,East,Basic,Corporate,25-34,99.9,,Active,11,3172
M103172,2025-09-21,University,Plus,Google Ads,35-44,139.9,,Active,10,3173
M103173,2024-03-29,University,Basic,Organic,35-44,99.9,2025-01-29,Cancelled,10,3174
M103174,2024-05-09,Downtown,Plus,Google Ads,45-54,139.9,,Active,27,3175
M103175,2024-09-28,Downtown,Basic,Walk-in,25-34,99.9,,Active,22,3176
M103176,2024-09-19,West,Plus,Organic,18-24,139.9,2025-01-19,Cancelled,4,3177
M103177,2024-06-03,University,Premium,Instagram,35-44,189.9,,Active,26,3178
M103178,2024-12-01,South,Basic,Google Ads,25-34,99.9,,Active,20,3179
M103179,2024-08-18,West,Basic,Corporate,25-34,99.9,,Active,23,3180
M103180,2025-11-12,Downtown,Premium,Google Ads,25-34,189.9,,Active,9,3181
M103181,2025-06-09,South,Premium,Organic,35-44,189.9,,Active,14,3182
M103182,2025-10-11,East,Basic,Instagram,25-34,99.9,,Active,10,3183
M103183,2025-01-07,North,Plus,Instagram,25-34,139.9,,Active,19,3184
M103184,2025-05-11,West,Plus,Corporate,25-34,139.9,2025-11-11,Cancelled,6,3185
M103185,2025-08-05,East,Premium,Referral,25-34,189.9,,Active,12,3186
M103186,2026-01-04,East,Premium,Instagram,35-44,189.9,,Active,7,3187
M103187,2024-03-26,East,Plus,Referral,35-44,139.9,,Active,28,3188
M103188,2025-01-30,Downtown,Basic,Referral,18-24,99.9,2025-09-30,Cancelled,8,3189
M103189,2026-06-14,South,Basic,Organic,18-24,99.9,,Active,2,3190
M103190,2026-03-14,North,Premium,Organic,25-34,189.9,,Active,5,3191
M103191,2024-01-27,North,Plus,Organic,35-44,139.9,,Active,30,3192
M103192,2025-05-16,University,Basic,Walk-in,35-44,99.9,2025-09-16,Cancelled,4,3193
M103193,2024-02-17,Downtown,Basic,Organic,45-54,99.9,,Active,29,3194
M103194,2026-05-21,West,Basic,Instagram,25-34,99.9,,Active,2,3195
M103195,2026-06-03,Downtown,Basic,Google Ads,18-24,99.9,,Active,2,3196
M103196,2026-03-29,University,Premium,Instagram,18-24,189.9,,Active,4,3197
M103197,2024-11-12,North,Premium,Instagram,35-44,189.9,,Active,21,3198
M103198,2024-07-08,East,Basic,Corporate,18-24,99.9,,Active,25,3199
M103199,2026-03-07,East,Basic,Instagram,25-34,99.9,,Active,5,3200
M103200,2025-01-09,University,Plus,Referral,45-54,139.9,,Active,19,3201
M103201,2025-06-09,North,Premium,Instagram,35-44,189.9,,Active,14,3202
M103202,2025-07-23,West,Plus,Instagram,18-24,139.9,,Active,12,3203
M103203,2025-03-05,South,Basic,Corporate,45-54,99.9,,Active,17,3204
M103204,2024-01-20,North,Basic,Walk-in,25-34,99.9,2024-12-20,Cancelled,11,3205
M103205,2025-10-19,North,Plus,Instagram,25-34,139.9,,Active,9,3206
M103206,2024-03-17,East,Plus,Instagram,18-24,139.9,,Active,28,3207
M103207,2024-12-01,South,Plus,Google Ads,35-44,139.9,2025-05-01,Cancelled,5,3208
M103208,2024-01-28,North,Plus,Walk-in,25-34,139.9,,Active,30,3209
M103209,2026-01-09,West,Plus,Walk-in,25-34,139.9,,Active,7,3210
M103210,2024-06-22,South,Premium,Google Ads,35-44,189.9,,Active,25,3211
M103211,2025-07-16,North,Plus,Instagram,45-54,139.9,,Active,12,3212
M103212,2026-03-29,Downtown,Plus,Instagram,35-44,139.9,,Active,4,3213
M103213,2024-08-04,East,Plus,Instagram,35-44,139.9,,Active,24,3214
M103214,2025-12-16,Downtown,Plus,Referral,18-24,139.9,,Active,7,3215
M103215,2025-01-22,East,Plus,Corporate,18-24,139.9,2025-08-22,Cancelled,7,3216
